,name,link,orgnr,info1,info2,info3
2474,Highpotential Holding AB,https://kreditrapporten.se/kreditupplysning/5568477169/highpotential-holding-ab,5568477169,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-28 - <span title=""Företaget har postadress i Styrsö"">Styrsö</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Mölndals Kommun"">Mölndals Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2475,Growingcare Sverige AB,https://kreditrapporten.se/kreditupplysning/5590470505/growingcare-sverige-ab,5590470505,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-30 - <span title=""Företaget har postadress i Trollhättan"">Trollhättan</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Trollhättans Kommun"">Trollhättans Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2476,Blomgren Holding AB,https://kreditrapporten.se/kreditupplysning/5566786256/blomgren-holding-ab,5566786256,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-30 - <span title=""Företaget har postadress i Borås"">Borås</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Borås Kommun"">Borås Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2477,B A Magnet & Service AB,https://kreditrapporten.se/kreditupplysning/5567694251/b-a-magnet-och-service-ab,5567694251,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-29 - <span title=""Företaget har postadress i Skövde"">Skövde</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Falköpings Kommun"">Falköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2478,FOST Bygg & Fastigheter AB,https://kreditrapporten.se/kreditupplysning/5591496186/fost-bygg-och-fastigheter-ab,5591496186,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-02 - <span title=""Företaget har postadress i Skara"">Skara</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Falköpings Kommun"">Falköpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2479,ALATÖ AB,https://kreditrapporten.se/kreditupplysning/5566967443/alato-ab,5566967443,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-20 - <span title=""Företaget har postadress i Karlstad"">Karlstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Hammarö Kommun"">Hammarö Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2480,Workscout Sverige AB,https://kreditrapporten.se/kreditupplysning/5591722169/workscout-sverige-ab,5591722169,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-20 - <span title=""Företaget har postadress i Karlstad"">Karlstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Karlstads Kommun"">Karlstads Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2481,Vendel guitar & tonewood AB,https://kreditrapporten.se/kreditupplysning/5591253496/vendel-guitar-och-tonewood-ab,5591253496,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-14 - <span title=""Företaget har postadress i Karlstad"">Karlstad</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Karlstads Kommun"">Karlstads Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2482,Pluto Torg AB,https://kreditrapporten.se/kreditupplysning/5591863377/pluto-torg-ab,5591863377,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-23 - <span title=""Företaget har postadress i Kristinehamn"">Kristinehamn</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Kristinehamns Kommun"">Kristinehamns Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2483,itrip AB,https://kreditrapporten.se/kreditupplysning/5569282543/itrip-ab,5569282543,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-08 - <span title=""Företaget har postadress i Karlskoga"">Karlskoga</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Kristinehamns Kommun"">Kristinehamns Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2484,Falklogistik i Värmland AB,https://kreditrapporten.se/kreditupplysning/5568338270/falklogistik-i-varmland-ab,5568338270,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-08 - <span title=""Företaget har postadress i Karlskoga"">Karlskoga</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Kristinehamns Kommun"">Kristinehamns Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2485,Fikarummet i Örebro AB,https://kreditrapporten.se/kreditupplysning/5590338397/fikarummet-i-orebro-ab,5590338397,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-02 - <span title=""Företaget har postadress i Örebro"">Örebro</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Örebro Kommun"">Örebro Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2486,Svenska Bemanningspoolen AB,https://kreditrapporten.se/kreditupplysning/5591673008/svenska-bemanningspoolen-ab,5591673008,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-21 - <span title=""Företaget har postadress i Örebro"">Örebro</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Örebro Kommun"">Örebro Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2487,Fortuna Communication AB,https://kreditrapporten.se/kreditupplysning/5591745269/fortuna-communication-ab,5591745269,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-01 - <span title=""Företaget har postadress i Västerås"">Västerås</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Västerås Kommun"">Västerås Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2488,E.D Haettman AB,https://kreditrapporten.se/kreditupplysning/5592001886/e-d-haettman-ab,5592001886,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-09 - <span title=""Företaget har postadress i Västerås"">Västerås</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Västerås Kommun"">Västerås Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2489,Fastcar i Västerås AB,https://kreditrapporten.se/kreditupplysning/5591571962/fastcar-i-vasteras-ab,5591571962,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Eskilstuna"">Eskilstuna</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Västerås Kommun"">Västerås Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2490,H1 i Falun AB,https://kreditrapporten.se/kreditupplysning/5566985049/h1-i-falun-ab,5566985049,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-20 - <span title=""Företaget har postadress i Köping"">Köping</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Köpings Kommun"">Köpings Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2491,UWS Onshore & Offshore Corporation Aktiebolag,https://kreditrapporten.se/kreditupplysning/5563289700/uws-onshore-och-offshore-corporation-aktiebolag,5563289700,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Västerås"">Västerås</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Arboga Kommun"">Arboga Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2492,Gondor Taxi AB,https://kreditrapporten.se/kreditupplysning/5591564306/gondor-taxi-ab,5591564306,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Eskilstuna"">Eskilstuna</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Arboga Kommun"">Arboga Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2493,MERVE CAFE I LUDVIKA AB,https://kreditrapporten.se/kreditupplysning/5569113748/merve-cafe-i-ludvika-ab,5569113748,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-23 - <span title=""Företaget har postadress i Rättvik"">Rättvik</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Ludvika Kommun"">Ludvika Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2494,B.I.E Sweden AB,https://kreditrapporten.se/kreditupplysning/5590047931/b-i-e-sweden-ab,5590047931,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Gävle"">Gävle</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Gävle Kommun"">Gävle Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2495,Blue Nile Medical AB,https://kreditrapporten.se/kreditupplysning/5567592257/blue-nile-medical-ab,5567592257,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Gävle"">Gävle</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Gävle Kommun"">Gävle Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2496,LMG Bygg AB,https://kreditrapporten.se/kreditupplysning/5566620588/lmg-bygg-ab,5566620588,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Sandviken"">Sandviken</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Bollnäs Kommun"">Bollnäs Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2497,BEWA AL-PRODUKTER Aktiebolag,https://kreditrapporten.se/kreditupplysning/5564204609/bewa-al-produkter-aktiebolag,5564204609,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-28 - <span title=""Företaget har postadress i Skellefteå"">Skellefteå</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Sundsvalls Kommun"">Sundsvalls Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2498,Fridis Aktiebolag,https://kreditrapporten.se/kreditupplysning/5569807703/fridis-aktiebolag,5569807703,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-02 - <span title=""Företaget har postadress i Bräcke"">Bräcke</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Bräcke Kommun"">Bräcke Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2499,Stayclassy AB,https://kreditrapporten.se/kreditupplysning/5591135487/stayclassy-ab,5591135487,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-20 - <span title=""Företaget har postadress i""></span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Krokoms Kommun"">Krokoms Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2500,Siva Skog AB,https://kreditrapporten.se/kreditupplysning/5591286256/siva-skog-ab,5591286256,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-24 - <span title=""Företaget har postadress i Ytterhogdal"">Ytterhogdal</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Härjedalens Kommun"">Härjedalens Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2501,ZKOLL AB,https://kreditrapporten.se/kreditupplysning/5569671711/zkoll-ab,5569671711,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-27 - <span title=""Företaget har postadress i Östersund"">Östersund</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Östersunds Kommun"">Östersunds Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2502,Streamspeaker AB,https://kreditrapporten.se/kreditupplysning/5566851894/streamspeaker-ab,5566851894,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-16 - <span title=""Företaget har postadress i""></span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Östersunds Kommun"">Östersunds Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2503,Whereabouts AB,https://kreditrapporten.se/kreditupplysning/5591728463/whereabouts-ab,5591728463,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-20 - <span title=""Företaget har postadress i Umeå"">Umeå</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Umeå Kommun"">Umeå Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
2504,Gate Intelligent Building Support Luleå AB,https://kreditrapporten.se/kreditupplysning/5591682876/gate-intelligent-building-support-lulea-ab,5591682876,"<div style=""font-weight: bold; font-size: 13px; padding-top: 5px;"">I konkurs 2020-04-09 - <span title=""Företaget har postadress i Umeå"">Umeå</span></div>","<div style=""font-weight: 600; font-size: 13px; "">Säte: <span title=""Företaget har sitt säte i Umeå Kommun"">Umeå Kommun</span></div>","<div style=""font-weight: 600; font-size: 13px"">Omsättning   0 kr - 0 anställda</div>"
